created_at,tweet_id,retweet_count,favorite_count,rating_numerator,rating_denominator,name,timestamp,dog_stage,dog_stages_value,img_num,dog_breed,p1_dog
2015-12-16,676975532580409345,1203,3015,11,10,Cooper,2015-12-16,puppo,None,1,Malamute,True
2015-12-16,676957860086095872,907,2395,10,10,None,2015-12-16,doggo,None,1,Labrador Retriever,True
2015-12-16,676957860086095872,907,2395,10,10,None,2015-12-16,floofer,None,1,Labrador Retriever,True
2015-12-16,676957860086095872,907,2395,10,10,None,2015-12-16,pupper,None,1,Labrador Retriever,True
2015-12-16,676957860086095872,907,2395,10,10,None,2015-12-16,puppo,None,1,Labrador Retriever,True
2015-12-16,676949632774234114,448,1413,8,10,Tyrus,2015-12-16,doggo,None,1,Welsh Springer Spaniel,True
2015-12-16,676949632774234114,448,1413,8,10,Tyrus,2015-12-16,floofer,None,1,Welsh Springer Spaniel,True
2015-12-16,676949632774234114,448,1413,8,10,Tyrus,2015-12-16,pupper,None,1,Welsh Springer Spaniel,True
2015-12-16,676949632774234114,448,1413,8,10,Tyrus,2015-12-16,puppo,None,1,Welsh Springer Spaniel,True
2015-12-16,676948236477857792,980,2354,6,10,Karl,2015-12-16,doggo,None,1,Guenon,False
2015-12-16,676948236477857792,980,2354,6,10,Karl,2015-12-16,floofer,None,1,Guenon,False
2015-12-16,676948236477857792,980,2354,6,10,Karl,2015-12-16,pupper,None,1,Guenon,False
2015-12-16,676948236477857792,980,2354,6,10,Karl,2015-12-16,puppo,None,1,Guenon,False
2015-12-16,676946864479084545,426,1844,12,10,None,2015-12-16,doggo,None,1,Pekinese,True
2015-12-16,676946864479084545,426,1844,12,10,None,2015-12-16,floofer,None,1,Pekinese,True
2015-12-16,676946864479084545,426,1844,12,10,None,2015-12-16,pupper,None,1,Pekinese,True
2015-12-16,676946864479084545,426,1844,12,10,None,2015-12-16,puppo,None,1,Pekinese,True
2015-12-16,676942428000112642,855,2261,9,10,None,2015-12-16,doggo,None,1,Black-Footed Ferret,False
2015-12-16,676942428000112642,855,2261,9,10,None,2015-12-16,floofer,None,1,Black-Footed Ferret,False
2015-12-16,676942428000112642,855,2261,9,10,None,2015-12-16,pupper,None,1,Black-Footed Ferret,False
2015-12-16,676942428000112642,855,2261,9,10,None,2015-12-16,puppo,None,1,Black-Footed Ferret,False
2015-12-16,676936541936185344,5515,13809,8,10,None,2015-12-16,doggo,None,1,Chesapeake Bay Retriever,True
2015-12-16,676936541936185344,5515,13809,8,10,None,2015-12-16,floofer,None,1,Chesapeake Bay Retriever,True
2015-12-16,676936541936185344,5515,13809,8,10,None,2015-12-16,pupper,pupper,1,Chesapeake Bay Retriever,True
2015-12-16,676936541936185344,5515,13809,8,10,None,2015-12-16,puppo,None,1,Chesapeake Bay Retriever,True
2015-12-15,676897532954456065,817,2426,5,10,None,2015-12-15,doggo,None,1,Hamster,False
2015-12-15,676897532954456065,817,2426,5,10,None,2015-12-15,floofer,None,1,Hamster,False
2015-12-15,676897532954456065,817,2426,5,10,None,2015-12-15,pupper,None,1,Hamster,False
2015-12-15,676897532954456065,817,2426,5,10,None,2015-12-15,puppo,None,1,Hamster,False
2015-12-15,676864501615042560,808,2294,10,10,Ash,2015-12-15,doggo,None,1,Chesapeake Bay Retriever,True
2015-12-15,676864501615042560,808,2294,10,10,Ash,2015-12-15,floofer,None,1,Chesapeake Bay Retriever,True
2015-12-15,676864501615042560,808,2294,10,10,Ash,2015-12-15,pupper,None,1,Chesapeake Bay Retriever,True
2015-12-15,676864501615042560,808,2294,10,10,Ash,2015-12-15,puppo,None,1,Chesapeake Bay Retriever,True
2015-12-15,676821958043033607,17605,25124,11,10,None,2015-12-15,doggo,None,2,Great Pyrenees,True
2015-12-15,676821958043033607,17605,25124,11,10,None,2015-12-15,floofer,None,2,Great Pyrenees,True
2015-12-15,676821958043033607,17605,25124,11,10,None,2015-12-15,pupper,None,2,Great Pyrenees,True
2015-12-15,676821958043033607,17605,25124,11,10,None,2015-12-15,puppo,None,2,Great Pyrenees,True
2015-12-15,676819651066732545,741,1957,12,10,None,2015-12-15,doggo,None,2,Rain Barrel,False
2015-12-15,676819651066732545,741,1957,12,10,None,2015-12-15,floofer,None,2,Rain Barrel,False
2015-12-15,676819651066732545,741,1957,12,10,None,2015-12-15,pupper,pupper,2,Rain Barrel,False
2015-12-15,676819651066732545,741,1957,12,10,None,2015-12-15,puppo,None,2,Rain Barrel,False
2015-12-15,676811746707918848,469,1536,9,10,Penny,2015-12-15,doggo,None,1,Chihuahua,True
2015-12-15,676811746707918848,469,1536,9,10,Penny,2015-12-15,floofer,None,1,Chihuahua,True
2015-12-15,676811746707918848,469,1536,9,10,Penny,2015-12-15,pupper,None,1,Chihuahua,True
2015-12-15,676811746707918848,469,1536,9,10,Penny,2015-12-15,puppo,None,1,Chihuahua,True
2015-12-15,676776431406465024,2249,5405,10,10,None,2015-12-15,doggo,None,1,Doormat,False
2015-12-15,676776431406465024,2249,5405,10,10,None,2015-12-15,floofer,None,1,Doormat,False
2015-12-15,676776431406465024,2249,5405,10,10,None,2015-12-15,pupper,None,1,Doormat,False
2015-12-15,676776431406465024,2249,5405,10,10,None,2015-12-15,puppo,None,1,Doormat,False
2015-12-15,676617503762681856,1108,3149,13,10,None,2015-12-15,doggo,None,1,Chihuahua,True
2015-12-15,676617503762681856,1108,3149,13,10,None,2015-12-15,floofer,None,1,Chihuahua,True
2015-12-15,676617503762681856,1108,3149,13,10,None,2015-12-15,pupper,pupper,1,Chihuahua,True
2015-12-15,676617503762681856,1108,3149,13,10,None,2015-12-15,puppo,None,1,Chihuahua,True
2015-12-15,676613908052996102,219,1183,12,10,the,2015-12-15,doggo,None,1,Book Jacket,False
2015-12-15,676613908052996102,219,1183,12,10,the,2015-12-15,floofer,None,1,Book Jacket,False
2015-12-15,676613908052996102,219,1183,12,10,the,2015-12-15,pupper,None,1,Book Jacket,False
2015-12-15,676613908052996102,219,1183,12,10,the,2015-12-15,puppo,None,1,Book Jacket,False
2015-12-15,676606785097199616,490,2039,12,10,None,2015-12-15,doggo,None,1,Loafer,False
2015-12-15,676606785097199616,490,2039,12,10,None,2015-12-15,floofer,None,1,Loafer,False
2015-12-15,676606785097199616,490,2039,12,10,None,2015-12-15,pupper,None,1,Loafer,False
2015-12-15,676606785097199616,490,2039,12,10,None,2015-12-15,puppo,None,1,Loafer,False
2015-12-15,676603393314578432,440,1280,9,10,Godzilla,2015-12-15,doggo,None,1,Whippet,True
2015-12-15,676603393314578432,440,1280,9,10,Godzilla,2015-12-15,floofer,None,1,Whippet,True
2015-12-15,676603393314578432,440,1280,9,10,Godzilla,2015-12-15,pupper,pupper,1,Whippet,True
2015-12-15,676603393314578432,440,1280,9,10,Godzilla,2015-12-15,puppo,None,1,Whippet,True
2015-12-15,676588346097852417,896,2533,5,10,Bubbles,2015-12-15,doggo,None,1,Boston Bull,True
2015-12-15,676588346097852417,896,2533,5,10,Bubbles,2015-12-15,floofer,None,1,Boston Bull,True
2015-12-15,676588346097852417,896,2533,5,10,Bubbles,2015-12-15,pupper,None,1,Boston Bull,True
2015-12-15,676588346097852417,896,2533,5,10,Bubbles,2015-12-15,puppo,None,1,Boston Bull,True
2015-12-15,676582956622721024,312,1310,8,10,Vinnie,2015-12-15,doggo,None,1,Seat Belt,False
2015-12-15,676582956622721024,312,1310,8,10,Vinnie,2015-12-15,floofer,None,1,Seat Belt,False
2015-12-15,676582956622721024,312,1310,8,10,Vinnie,2015-12-15,pupper,None,1,Seat Belt,False
2015-12-15,676582956622721024,312,1310,8,10,Vinnie,2015-12-15,puppo,None,1,Seat Belt,False
2015-12-15,676575501977128964,1254,2807,8,10,None,2015-12-15,doggo,None,1,Feather Boa,False
2015-12-15,676575501977128964,1254,2807,8,10,None,2015-12-15,floofer,None,1,Feather Boa,False
2015-12-15,676575501977128964,1254,2807,8,10,None,2015-12-15,pupper,pupper,1,Feather Boa,False
2015-12-15,676575501977128964,1254,2807,8,10,None,2015-12-15,puppo,None,1,Feather Boa,False
2015-12-14,676533798876651520,621,2025,12,10,None,2015-12-14,doggo,None,1,Chow,True
2015-12-14,676533798876651520,621,2025,12,10,None,2015-12-14,floofer,None,1,Chow,True
2015-12-14,676533798876651520,621,2025,12,10,None,2015-12-14,pupper,None,1,Chow,True
2015-12-14,676533798876651520,621,2025,12,10,None,2015-12-14,puppo,None,1,Chow,True
2015-12-14,676496375194980353,602,1641,9,10,Griffin,2015-12-14,doggo,None,1,Pug,True
2015-12-14,676496375194980353,602,1641,9,10,Griffin,2015-12-14,floofer,None,1,Pug,True
2015-12-14,676496375194980353,602,1641,9,10,Griffin,2015-12-14,pupper,None,1,Pug,True
2015-12-14,676496375194980353,602,1641,9,10,Griffin,2015-12-14,puppo,None,1,Pug,True
2015-12-14,676470639084101634,5224,12616,11,10,None,2015-12-14,doggo,None,1,Golden Retriever,True
2015-12-14,676470639084101634,5224,12616,11,10,None,2015-12-14,floofer,None,1,Golden Retriever,True
2015-12-14,676470639084101634,5224,12616,11,10,None,2015-12-14,pupper,pupper,1,Golden Retriever,True
2015-12-14,676470639084101634,5224,12616,11,10,None,2015-12-14,puppo,None,1,Golden Retriever,True
2015-12-14,676440007570247681,748,1863,11,10,None,2015-12-14,doggo,None,2,Maltese Dog,True
2015-12-14,676440007570247681,748,1863,11,10,None,2015-12-14,floofer,None,2,Maltese Dog,True
2015-12-14,676440007570247681,748,1863,11,10,None,2015-12-14,pupper,None,2,Maltese Dog,True
2015-12-14,676440007570247681,748,1863,11,10,None,2015-12-14,puppo,None,2,Maltese Dog,True
2015-12-14,676430933382295552,385,1526,10,10,Duke,2015-12-14,doggo,None,1,Golden Retriever,True
2015-12-14,676430933382295552,385,1526,10,10,Duke,2015-12-14,floofer,None,1,Golden Retriever,True
2015-12-14,676430933382295552,385,1526,10,10,Duke,2015-12-14,pupper,None,1,Golden Retriever,True
2015-12-14,676430933382295552,385,1526,10,10,Duke,2015-12-14,puppo,None,1,Golden Retriever,True
2015-12-14,676263575653122048,609,2243,10,10,None,2015-12-14,doggo,None,1,Teddy,False
2015-12-14,676263575653122048,609,2243,10,10,None,2015-12-14,floofer,None,1,Teddy,False
2015-12-14,676263575653122048,609,2243,10,10,None,2015-12-14,pupper,pupper,1,Teddy,False
2015-12-14,676263575653122048,609,2243,10,10,None,2015-12-14,puppo,None,1,Teddy,False
2015-12-14,676237365392908289,331,1335,8,10,Winston,2015-12-14,doggo,None,1,French Bulldog,True
2015-12-14,676237365392908289,331,1335,8,10,Winston,2015-12-14,floofer,None,1,French Bulldog,True
2015-12-14,676237365392908289,331,1335,8,10,Winston,2015-12-14,pupper,None,1,French Bulldog,True
2015-12-14,676237365392908289,331,1335,8,10,Winston,2015-12-14,puppo,None,1,French Bulldog,True
2015-12-14,676219687039057920,31989,67100,10,10,Kenneth,2015-12-14,doggo,None,1,Bubble,False
2015-12-14,676219687039057920,31989,67100,10,10,Kenneth,2015-12-14,floofer,None,1,Bubble,False
2015-12-14,676219687039057920,31989,67100,10,10,Kenneth,2015-12-14,pupper,None,1,Bubble,False
2015-12-14,676219687039057920,31989,67100,10,10,Kenneth,2015-12-14,puppo,None,1,Bubble,False
2015-12-14,676215927814406144,661,1881,9,10,Herm,2015-12-14,doggo,None,1,Hamster,False
2015-12-14,676215927814406144,661,1881,9,10,Herm,2015-12-14,floofer,None,1,Hamster,False
2015-12-14,676215927814406144,661,1881,9,10,Herm,2015-12-14,pupper,None,1,Hamster,False
2015-12-14,676215927814406144,661,1881,9,10,Herm,2015-12-14,puppo,None,1,Hamster,False
2015-12-14,676191832485810177,1145,2478,10,10,None,2015-12-14,doggo,None,2,Chihuahua,True
2015-12-14,676191832485810177,1145,2478,10,10,None,2015-12-14,floofer,None,2,Chihuahua,True
2015-12-14,676191832485810177,1145,2478,10,10,None,2015-12-14,pupper,None,2,Chihuahua,True
2015-12-14,676191832485810177,1145,2478,10,10,None,2015-12-14,puppo,None,2,Chihuahua,True
2015-12-13,676146341966438401,744,2077,10,10,Bert,2015-12-13,doggo,None,1,Irish Water Spaniel,True
2015-12-13,676146341966438401,744,2077,10,10,Bert,2015-12-13,floofer,None,1,Irish Water Spaniel,True
2015-12-13,676146341966438401,744,2077,10,10,Bert,2015-12-13,pupper,None,1,Irish Water Spaniel,True
2015-12-13,676146341966438401,744,2077,10,10,Bert,2015-12-13,puppo,None,1,Irish Water Spaniel,True
2015-12-13,676101918813499392,1284,3042,11,10,Striker,2015-12-13,doggo,None,1,Shih-Tzu,True
2015-12-13,676101918813499392,1284,3042,11,10,Striker,2015-12-13,floofer,None,1,Shih-Tzu,True
2015-12-13,676101918813499392,1284,3042,11,10,Striker,2015-12-13,pupper,None,1,Shih-Tzu,True
2015-12-13,676101918813499392,1284,3042,11,10,Striker,2015-12-13,puppo,None,1,Shih-Tzu,True
2015-12-13,676098748976615425,1623,3279,3,10,None,2015-12-13,doggo,None,1,Walking Stick,False
2015-12-13,676098748976615425,1623,3279,3,10,None,2015-12-13,floofer,None,1,Walking Stick,False
2015-12-13,676098748976615425,1623,3279,3,10,None,2015-12-13,pupper,None,1,Walking Stick,False
2015-12-13,676098748976615425,1623,3279,3,10,None,2015-12-13,puppo,None,1,Walking Stick,False
2015-12-13,676089483918516224,483,1431,9,10,None,2015-12-13,doggo,None,1,Bull Mastiff,True
2015-12-13,676089483918516224,483,1431,9,10,None,2015-12-13,floofer,None,1,Bull Mastiff,True
2015-12-13,676089483918516224,483,1431,9,10,None,2015-12-13,pupper,None,1,Bull Mastiff,True
2015-12-13,676089483918516224,483,1431,9,10,None,2015-12-13,puppo,None,1,Bull Mastiff,True
2015-12-13,675898130735476737,653,1774,10,10,None,2015-12-13,doggo,None,1,Labrador Retriever,True
2015-12-13,675898130735476737,653,1774,10,10,None,2015-12-13,floofer,None,1,Labrador Retriever,True
2015-12-13,675898130735476737,653,1774,10,10,None,2015-12-13,pupper,pupper,1,Labrador Retriever,True
2015-12-13,675898130735476737,653,1774,10,10,None,2015-12-13,puppo,None,1,Labrador Retriever,True
2015-12-13,675891555769696257,976,2297,6,10,Donny,2015-12-13,doggo,None,1,Italian Greyhound,True
2015-12-13,675891555769696257,976,2297,6,10,Donny,2015-12-13,floofer,None,1,Italian Greyhound,True
2015-12-13,675891555769696257,976,2297,6,10,Donny,2015-12-13,pupper,None,1,Italian Greyhound,True
2015-12-13,675891555769696257,976,2297,6,10,Donny,2015-12-13,puppo,None,1,Italian Greyhound,True
2015-12-13,675888385639251968,1067,2581,10,10,None,2015-12-13,doggo,None,1,West Highland White Terrier,True
2015-12-13,675888385639251968,1067,2581,10,10,None,2015-12-13,floofer,None,1,West Highland White Terrier,True
2015-12-13,675888385639251968,1067,2581,10,10,None,2015-12-13,pupper,None,1,West Highland White Terrier,True
2015-12-13,675888385639251968,1067,2581,10,10,None,2015-12-13,puppo,None,1,West Highland White Terrier,True
2015-12-13,675878199931371520,1570,4531,11,10,None,2015-12-13,doggo,None,1,Wood Rabbit,False
2015-12-13,675878199931371520,1570,4531,11,10,None,2015-12-13,floofer,None,1,Wood Rabbit,False
2015-12-13,675878199931371520,1570,4531,11,10,None,2015-12-13,pupper,None,1,Wood Rabbit,False
2015-12-13,675878199931371520,1570,4531,11,10,None,2015-12-13,puppo,None,1,Wood Rabbit,False
2015-12-13,675870721063669760,632,1783,11,10,None,2015-12-13,doggo,None,1,Golden Retriever,True
2015-12-13,675870721063669760,632,1783,11,10,None,2015-12-13,floofer,None,1,Golden Retriever,True
2015-12-13,675870721063669760,632,1783,11,10,None,2015-12-13,pupper,None,1,Golden Retriever,True
2015-12-13,675870721063669760,632,1783,11,10,None,2015-12-13,puppo,None,1,Golden Retriever,True
2015-12-13,675853064436391936,1460,2927,17,10,None,2015-12-13,doggo,None,1,Labrador Retriever,True
2015-12-13,675853064436391936,1460,2927,17,10,None,2015-12-13,floofer,None,1,Labrador Retriever,True
2015-12-13,675853064436391936,1460,2927,17,10,None,2015-12-13,pupper,None,1,Labrador Retriever,True
2015-12-13,675853064436391936,1460,2927,17,10,None,2015-12-13,puppo,None,1,Labrador Retriever,True
2015-12-13,675845657354215424,1000,2477,10,10,Pepper,2015-12-13,doggo,None,1,Pug,True
2015-12-13,675845657354215424,1000,2477,10,10,Pepper,2015-12-13,floofer,None,1,Pug,True
2015-12-13,675845657354215424,1000,2477,10,10,Pepper,2015-12-13,pupper,pupper,1,Pug,True
2015-12-13,675845657354215424,1000,2477,10,10,Pepper,2015-12-13,puppo,None,1,Pug,True
2015-12-12,675822767435051008,591,1652,10,10,None,2015-12-12,doggo,None,1,Pomeranian,True
2015-12-12,675822767435051008,591,1652,10,10,None,2015-12-12,floofer,None,1,Pomeranian,True
2015-12-12,675822767435051008,591,1652,10,10,None,2015-12-12,pupper,None,1,Pomeranian,True
2015-12-12,675822767435051008,591,1652,10,10,None,2015-12-12,puppo,None,1,Pomeranian,True
2015-12-12,675820929667219457,260,1140,11,10,None,2015-12-12,doggo,None,1,Basset,True
2015-12-12,675820929667219457,260,1140,11,10,None,2015-12-12,floofer,None,1,Basset,True
2015-12-12,675820929667219457,260,1140,11,10,None,2015-12-12,pupper,None,1,Basset,True
2015-12-12,675820929667219457,260,1140,11,10,None,2015-12-12,puppo,None,1,Basset,True
2015-12-12,675798442703122432,3787,11101,10,10,Bernie,2015-12-12,doggo,None,1,Beagle,True
2015-12-12,675798442703122432,3787,11101,10,10,Bernie,2015-12-12,floofer,None,1,Beagle,True
2015-12-12,675798442703122432,3787,11101,10,10,Bernie,2015-12-12,pupper,None,1,Beagle,True
2015-12-12,675798442703122432,3787,11101,10,10,Bernie,2015-12-12,puppo,None,1,Beagle,True
2015-12-12,675781562965868544,537,1750,11,10,Buddah,2015-12-12,doggo,None,1,Maltese Dog,True
2015-12-12,675781562965868544,537,1750,11,10,Buddah,2015-12-12,floofer,None,1,Maltese Dog,True
2015-12-12,675781562965868544,537,1750,11,10,Buddah,2015-12-12,pupper,None,1,Maltese Dog,True
2015-12-12,675781562965868544,537,1750,11,10,Buddah,2015-12-12,puppo,None,1,Maltese Dog,True
2015-12-12,675740360753160193,388,1257,12,10,None,2015-12-12,doggo,None,1,Golden Retriever,True
2015-12-12,675740360753160193,388,1257,12,10,None,2015-12-12,floofer,None,1,Golden Retriever,True
2015-12-12,675740360753160193,388,1257,12,10,None,2015-12-12,pupper,pupper,1,Golden Retriever,True
2015-12-12,675740360753160193,388,1257,12,10,None,2015-12-12,puppo,None,1,Golden Retriever,True
2015-12-12,675710890956750848,928,2046,12,10,Lenny,2015-12-12,doggo,None,2,Standard Schnauzer,True
2015-12-12,675710890956750848,928,2046,12,10,Lenny,2015-12-12,floofer,None,2,Standard Schnauzer,True
2015-12-12,675710890956750848,928,2046,12,10,Lenny,2015-12-12,pupper,None,2,Standard Schnauzer,True
2015-12-12,675710890956750848,928,2046,12,10,Lenny,2015-12-12,puppo,None,2,Standard Schnauzer,True
2015-12-12,675707330206547968,771,2154,11,10,None,2015-12-12,doggo,None,1,Bath Towel,False
2015-12-12,675707330206547968,771,2154,11,10,None,2015-12-12,floofer,None,1,Bath Towel,False
2015-12-12,675707330206547968,771,2154,11,10,None,2015-12-12,pupper,None,1,Bath Towel,False
2015-12-12,675707330206547968,771,2154,11,10,None,2015-12-12,puppo,None,1,Bath Towel,False
2015-12-12,675706639471788032,106,693,10,10,a,2015-12-12,doggo,None,1,English Springer,True
2015-12-12,675706639471788032,106,693,10,10,a,2015-12-12,floofer,None,1,English Springer,True
2015-12-12,675706639471788032,106,693,10,10,a,2015-12-12,pupper,None,1,English Springer,True
2015-12-12,675706639471788032,106,693,10,10,a,2015-12-12,puppo,None,1,English Springer,True
2015-12-12,675534494439489536,470,1953,11,10,a,2015-12-12,doggo,None,1,Chow,True
2015-12-12,675534494439489536,470,1953,11,10,a,2015-12-12,floofer,None,1,Chow,True
2015-12-12,675534494439489536,470,1953,11,10,a,2015-12-12,pupper,None,1,Chow,True
2015-12-12,675534494439489536,470,1953,11,10,a,2015-12-12,puppo,None,1,Chow,True
2015-12-12,675531475945709568,428,1276,10,10,Ellie,2015-12-12,doggo,None,1,Pembroke,True
2015-12-12,675531475945709568,428,1276,10,10,Ellie,2015-12-12,floofer,None,1,Pembroke,True
2015-12-12,675531475945709568,428,1276,10,10,Ellie,2015-12-12,pupper,None,1,Pembroke,True
2015-12-12,675531475945709568,428,1276,10,10,Ellie,2015-12-12,puppo,None,1,Pembroke,True
2015-12-12,675522403582218240,316,1122,10,10,Sammy,2015-12-12,doggo,None,1,Cocker Spaniel,True
2015-12-12,675522403582218240,316,1122,10,10,Sammy,2015-12-12,floofer,None,1,Cocker Spaniel,True
2015-12-12,675522403582218240,316,1122,10,10,Sammy,2015-12-12,pupper,None,1,Cocker Spaniel,True
2015-12-12,675522403582218240,316,1122,10,10,Sammy,2015-12-12,puppo,None,1,Cocker Spaniel,True
2015-12-12,675517828909424640,507,1414,12,10,None,2015-12-12,doggo,None,1,Scottish Deerhound,True
2015-12-12,675517828909424640,507,1414,12,10,None,2015-12-12,floofer,None,1,Scottish Deerhound,True
2015-12-12,675517828909424640,507,1414,12,10,None,2015-12-12,pupper,None,1,Scottish Deerhound,True
2015-12-12,675517828909424640,507,1414,12,10,None,2015-12-12,puppo,None,1,Scottish Deerhound,True
2015-12-12,675501075957489664,6485,18482,13,10,None,2015-12-12,doggo,None,1,Dough,False
2015-12-12,675501075957489664,6485,18482,13,10,None,2015-12-12,floofer,None,1,Dough,False
2015-12-12,675501075957489664,6485,18482,13,10,None,2015-12-12,pupper,None,1,Dough,False
2015-12-12,675501075957489664,6485,18482,13,10,None,2015-12-12,puppo,None,1,Dough,False
2015-12-12,675497103322386432,1443,3397,11,10,Reggie,2015-12-12,doggo,None,1,Vizsla,True
2015-12-12,675497103322386432,1443,3397,11,10,Reggie,2015-12-12,floofer,None,1,Vizsla,True
2015-12-12,675497103322386432,1443,3397,11,10,Reggie,2015-12-12,pupper,None,1,Vizsla,True
2015-12-12,675497103322386432,1443,3397,11,10,Reggie,2015-12-12,puppo,None,1,Vizsla,True
2015-12-12,675489971617296384,672,1406,10,10,None,2015-12-12,doggo,None,1,West Highland White Terrier,True
2015-12-12,675489971617296384,672,1406,10,10,None,2015-12-12,floofer,None,1,West Highland White Terrier,True
2015-12-12,675489971617296384,672,1406,10,10,None,2015-12-12,pupper,None,1,West Highland White Terrier,True
2015-12-12,675489971617296384,672,1406,10,10,None,2015-12-12,puppo,None,1,West Highland White Terrier,True
2015-12-12,675483430902214656,1081,1985,5,10,None,2015-12-12,doggo,None,1,Box Turtle,False
2015-12-12,675483430902214656,1081,1985,5,10,None,2015-12-12,floofer,None,1,Box Turtle,False
2015-12-12,675483430902214656,1081,1985,5,10,None,2015-12-12,pupper,None,1,Box Turtle,False
2015-12-12,675483430902214656,1081,1985,5,10,None,2015-12-12,puppo,None,1,Box Turtle,False
2015-12-11,675432746517426176,627,1623,12,10,None,2015-12-11,doggo,None,1,Labrador Retriever,True
2015-12-11,675432746517426176,627,1623,12,10,None,2015-12-11,floofer,None,1,Labrador Retriever,True
2015-12-11,675432746517426176,627,1623,12,10,None,2015-12-11,pupper,None,1,Labrador Retriever,True
2015-12-11,675432746517426176,627,1623,12,10,None,2015-12-11,puppo,None,1,Labrador Retriever,True
2015-12-11,675372240448454658,563,1838,13,10,None,2015-12-11,doggo,None,1,Chihuahua,True
2015-12-11,675372240448454658,563,1838,13,10,None,2015-12-11,floofer,None,1,Chihuahua,True
2015-12-11,675372240448454658,563,1838,13,10,None,2015-12-11,pupper,None,1,Chihuahua,True
2015-12-11,675372240448454658,563,1838,13,10,None,2015-12-11,puppo,None,1,Chihuahua,True
2015-12-11,675362609739206656,262,1136,12,10,Daisy,2015-12-11,doggo,None,1,Labrador Retriever,True
2015-12-11,675362609739206656,262,1136,12,10,Daisy,2015-12-11,floofer,None,1,Labrador Retriever,True
2015-12-11,675362609739206656,262,1136,12,10,Daisy,2015-12-11,pupper,None,1,Labrador Retriever,True
2015-12-11,675362609739206656,262,1136,12,10,Daisy,2015-12-11,puppo,None,1,Labrador Retriever,True
2015-12-11,675354435921575936,18963,35178,13,10,None,2015-12-11,doggo,None,1,Upright,False
2015-12-11,675354435921575936,18963,35178,13,10,None,2015-12-11,floofer,None,1,Upright,False
2015-12-11,675354435921575936,18963,35178,13,10,None,2015-12-11,pupper,None,1,Upright,False
2015-12-11,675354435921575936,18963,35178,13,10,None,2015-12-11,puppo,None,1,Upright,False
2015-12-11,675349384339542016,2532,4237,13,10,None,2015-12-11,doggo,None,3,Borzoi,True
2015-12-11,675349384339542016,2532,4237,13,10,None,2015-12-11,floofer,None,3,Borzoi,True
2015-12-11,675349384339542016,2532,4237,13,10,None,2015-12-11,pupper,None,3,Borzoi,True
2015-12-11,675349384339542016,2532,4237,13,10,None,2015-12-11,puppo,None,3,Borzoi,True
2015-12-11,675334060156301312,1436,3007,12,10,None,2015-12-11,doggo,None,2,Pembroke,True
2015-12-11,675334060156301312,1436,3007,12,10,None,2015-12-11,floofer,None,2,Pembroke,True
2015-12-11,675334060156301312,1436,3007,12,10,None,2015-12-11,pupper,pupper,2,Pembroke,True
2015-12-11,675334060156301312,1436,3007,12,10,None,2015-12-11,puppo,None,2,Pembroke,True
2015-12-11,675166823650848770,1795,3920,10,10,Arnold,2015-12-11,doggo,None,1,Llama,False
2015-12-11,675166823650848770,1795,3920,10,10,Arnold,2015-12-11,floofer,None,1,Llama,False
2015-12-11,675166823650848770,1795,3920,10,10,Arnold,2015-12-11,pupper,None,1,Llama,False
2015-12-11,675166823650848770,1795,3920,10,10,Arnold,2015-12-11,puppo,None,1,Llama,False
2015-12-11,675153376133427200,2734,6072,1,10,None,2015-12-11,doggo,None,1,Paper Towel,False
2015-12-11,675153376133427200,2734,6072,1,10,None,2015-12-11,floofer,None,1,Paper Towel,False
2015-12-11,675153376133427200,2734,6072,1,10,None,2015-12-11,pupper,None,1,Paper Towel,False
2015-12-11,675153376133427200,2734,6072,1,10,None,2015-12-11,puppo,None,1,Paper Towel,False
2015-12-11,675149409102012420,1878,4037,12,10,None,2015-12-11,doggo,None,1,Chow,True
2015-12-11,675149409102012420,1878,4037,12,10,None,2015-12-11,floofer,None,1,Chow,True
2015-12-11,675149409102012420,1878,4037,12,10,None,2015-12-11,pupper,None,1,Chow,True
2015-12-11,675149409102012420,1878,4037,12,10,None,2015-12-11,puppo,None,1,Chow,True
2015-12-11,675147105808306176,273,1026,10,10,None,2015-12-11,doggo,None,1,Golden Retriever,True
2015-12-11,675147105808306176,273,1026,10,10,None,2015-12-11,floofer,None,1,Golden Retriever,True
2015-12-11,675147105808306176,273,1026,10,10,None,2015-12-11,pupper,None,1,Golden Retriever,True
2015-12-11,675147105808306176,273,1026,10,10,None,2015-12-11,puppo,None,1,Golden Retriever,True
2015-12-11,675146535592706048,349,1300,7,10,Coops,2015-12-11,doggo,None,1,Dingo,False
2015-12-11,675146535592706048,349,1300,7,10,Coops,2015-12-11,floofer,None,1,Dingo,False
2015-12-11,675146535592706048,349,1300,7,10,Coops,2015-12-11,pupper,None,1,Dingo,False
2015-12-11,675146535592706048,349,1300,7,10,Coops,2015-12-11,puppo,None,1,Dingo,False
2015-12-11,675145476954566656,1011,2305,9,10,None,2015-12-11,doggo,None,1,Labrador Retriever,True
2015-12-11,675145476954566656,1011,2305,9,10,None,2015-12-11,floofer,None,1,Labrador Retriever,True
2015-12-11,675145476954566656,1011,2305,9,10,None,2015-12-11,pupper,None,1,Labrador Retriever,True
2015-12-11,675145476954566656,1011,2305,9,10,None,2015-12-11,puppo,None,1,Labrador Retriever,True
2015-12-11,675135153782571009,542,1398,5,10,Steven,2015-12-11,doggo,None,1,Stove,False
